Name;Station;Time;Mean_temp;Max_temp;Min_temp;Precipitation
Namsos Lufthavn;SN72580;2021-02-18;-2.8;-1.9;-4.2;-
Namsos Lufthavn;SN72580;2021-02-19;0.3;3;-2.4;-
Namsos Lufthavn;SN72580;2021-02-20;0.3;1.1;-1.8;-
Namsos Lufthavn;SN72580;2021-02-21;2.4;5;0.6;-
Namsos Lufthavn;SN72580;2021-02-22;-1.2;1.3;-2.2;-
Namsos Lufthavn;SN72580;2021-02-23;0.7;2.2;-2.5;-
Namsos Lufthavn;SN72580;2021-02-24;5.5;8;2;-
Namsos Lufthavn;SN72580;2021-02-25;6;8.3;2.8;-
Namsos Lufthavn;SN72580;2021-02-26;4.5;5.7;2.3;-
Namsos Lufthavn;SN72580;2021-02-27;5;7.1;2;-
Namsos Lufthavn;SN72580;2021-02-28;5.6;7.5;3.9;-
Namsos Lufthavn;SN72580;2021-03-01;4.2;6.3;2.5;-
Namsos Lufthavn;SN72580;2021-03-02;3.8;5.3;2.2;-
Namsos Lufthavn;SN72580;2021-03-03;1.6;5;-0.8;-
Namsos Lufthavn;SN72580;2021-03-04;-0.8;1.4;-3.8;-
Namsos Lufthavn;SN72580;2021-03-05;0.6;2.9;-2.1;-
Namsos Lufthavn;SN72580;2021-03-06;0.5;4.8;-3.8;-
Namsos Lufthavn;SN72580;2021-03-07;-2;3.4;-7.1;-
Namsos Lufthavn;SN72580;2021-03-08;-1.3;1.7;-5.5;-
Namsos Lufthavn;SN72580;2021-03-09;-3.3;1.5;-7;-
Namsos Lufthavn;SN72580;2021-03-10;-2.8;-0.5;-6.5;-
Namsos Lufthavn;SN72580;2021-03-11;0.3;2;-2.3;-
Namsos Lufthavn;SN72580;2021-03-12;1.5;3.9;0.1;-
Namsos Lufthavn;SN72580;2021-03-13;1.8;5.3;-0.3;-
Namsos Lufthavn;SN72580;2021-03-14;0;3.5;-2.6;-
Namsos Lufthavn;SN72580;2021-03-15;1.7;4.8;-1;-
Namsos Lufthavn;SN72580;2021-03-16;1.8;3.7;0;-
Namsos Lufthavn;SN72580;2021-03-17;1.8;3.3;0.5;-
Namsos Lufthavn;SN72580;2021-03-18;1.9;6.4;0.4;-
Namsos Lufthavn;SN72580;2021-03-19;0.8;2.3;-1.7;-
Namsos Lufthavn;SN72580;2021-03-20;4.6;6.6;1.5;-
Namsos Lufthavn;SN72580;2021-03-21;1.1;3.9;-0.6;-
Namsos Lufthavn;SN72580;2021-03-22;4.9;6.5;1.6;-
Namsos Lufthavn;SN72580;2021-03-23;6;7.8;4.7;-
Namsos Lufthavn;SN72580;2021-03-24;4.1;7.7;2.5;-
Namsos Lufthavn;SN72580;2021-03-25;3.8;7.2;0.6;-
Namsos Lufthavn;SN72580;2021-03-26;6.2;10.3;0.8;-
Namsos Lufthavn;SN72580;2021-03-27;5.3;9;4;-
Namsos Lufthavn;SN72580;2021-03-28;4.6;8.9;-0.1;-
Namsos Lufthavn;SN72580;2021-03-29;5.4;9.1;2.5;-
Namsos Lufthavn;SN72580;2021-03-30;4.4;6.9;3.3;-
Namsos Lufthavn;SN72580;2021-03-31;3.5;6.4;1.3;-
Namsos Lufthavn;SN72580;2021-04-01;3.1;4.6;1.8;-
Namsos Lufthavn;SN72580;2021-04-02;2.5;4.7;0.8;-
Namsos Lufthavn;SN72580;2021-04-03;4.5;6.3;1.1;-
Namsos Lufthavn;SN72580;2021-04-04;3.7;6.2;-0.1;-
Namsos Lufthavn;SN72580;2021-04-05;0.9;3.8;-1.3;-
Namsos Lufthavn;SN72580;2021-04-06;2.9;5.5;0;-
Namsos Lufthavn;SN72580;2021-04-07;0.8;4.2;-0.4;-
Namsos Lufthavn;SN72580;2021-04-08;-0.3;3.4;-3.6;-
Namsos Lufthavn;SN72580;2021-04-09;0.3;3;-1.7;-
Namsos Lufthavn;SN72580;2021-04-10;1.7;4.9;-1.5;-
Namsos Lufthavn;SN72580;2021-04-11;1.8;5.7;0;-
Namsos Lufthavn;SN72580;2021-04-12;1.1;5.3;-3.9;-
Namsos Lufthavn;SN72580;2021-04-13;1.8;4.5;0.1;-
Namsos Lufthavn;SN72580;2021-04-14;3;5.9;-0.3;-
Namsos Lufthavn;SN72580;2021-04-15;4.8;7.2;1.2;-
Namsos Lufthavn;SN72580;2021-04-16;5.6;10.5;1.5;-
Namsos Lufthavn;SN72580;2021-04-17;5.9;14.6;-0.5;-
Namsos Lufthavn;SN72580;2021-04-18;8.5;16.9;0.4;-
Namsos Lufthavn;SN72580;2021-04-19;8.7;17;1.3;-
Namsos Lufthavn;SN72580;2021-04-20;8.2;16.5;1.7;-
Namsos Lufthavn;SN72580;2021-04-21;3.6;8.7;3.3;-
Namsos Lufthavn;SN72580;2021-04-22;1.7;4.9;-2.2;-
Namsos Lufthavn;SN72580;2021-04-23;1.9;4.8;-1.8;-
Namsos Lufthavn;SN72580;2021-04-24;2.5;5.5;-0.2;-
Namsos Lufthavn;SN72580;2021-04-25;2.7;6;-0.2;-
Namsos Lufthavn;SN72580;2021-04-26;1.9;6.2;-1.7;-
Namsos Lufthavn;SN72580;2021-04-27;2.4;7;-2.9;-
Namsos Lufthavn;SN72580;2021-04-28;2.3;6.1;-1;-
Namsos Lufthavn;SN72580;2021-04-29;2.2;6.2;-2.4;-
Namsos Lufthavn;SN72580;2021-04-30;3.3;5.9;-0.3;-
Namsos Lufthavn;SN72580;2021-05-01;2.5;6.6;-3.1;-
Namsos Lufthavn;SN72580;2021-05-02;2.2;6.7;-2.1;-
Namsos Lufthavn;SN72580;2021-05-03;3.5;9.2;-2.3;-
Namsos Lufthavn;SN72580;2021-05-04;5;6.8;-1;-
Namsos Lufthavn;SN72580;2021-05-05;6;9.7;3.9;-
Namsos Lufthavn;SN72580;2021-05-06;3.8;9;-1.5;-
Namsos Lufthavn;SN72580;2021-05-07;3.1;8.2;-2.8;-
Namsos Lufthavn;SN72580;2021-05-08;3.9;8.8;-0.4;-
Namsos Lufthavn;SN72580;2021-05-09;5.9;11.6;-0.6;-
Namsos Lufthavn;SN72580;2021-05-10;10.1;16.3;2.9;-
Namsos Lufthavn;SN72580;2021-05-11;14;19.4;7.6;-
Namsos Lufthavn;SN72580;2021-05-12;8.6;17.3;3.8;-
Namsos Lufthavn;SN72580;2021-05-13;7.8;10.3;6.3;-
Namsos Lufthavn;SN72580;2021-05-14;12.7;-;6.1;-
Namsos Lufthavn;SN72580;2021-05-15;11.8;16.4;9.8;-
Namsos Lufthavn;SN72580;2021-05-16;12.1;15.5;8;-
Namsos Lufthavn;SN72580;2021-05-17;11.5;17;7.7;-
Namsos Lufthavn;SN72580;2021-05-18;8.7;10.5;7;-
Namsos Lufthavn;SN72580;2021-05-19;9.5;12.6;7.1;-
Namsos Lufthavn;SN72580;2021-05-20;7.7;12.1;5.4;-
Namsos Lufthavn;SN72580;2021-05-22;10.1;16.5;7.3;-
Namsos Lufthavn;SN72580;2021-05-23;10.9;15;7;-
Namsos Lufthavn;SN72580;2021-05-25;13.3;16.5;5.9;-
Namsos Lufthavn;SN72580;2021-05-26;13.9;21.1;5.7;-
Namsos Lufthavn;SN72580;2021-05-27;12.4;17.3;9.7;-
Namsos Lufthavn;SN72580;2021-05-28;8.5;13.2;5.9;-
Namsos Lufthavn;SN72580;2021-05-29;9.7;14.4;3.8;-
Namsos Lufthavn;SN72580;2021-05-30;10.9;17.4;3.5;-
Namsos Lufthavn;SN72580;2021-05-31;11.5;16.9;7.8;-
Namsos Lufthavn;SN72580;2021-06-01;18.3;26.9;6.1;-
Namsos Lufthavn;SN72580;2021-06-02;20.3;27.8;12.6;-
Namsos Lufthavn;SN72580;2021-06-03;18.8;27.2;9.9;-
Namsos Lufthavn;SN72580;2021-06-04;20;27.5;11.4;-
Namsos Lufthavn;SN72580;2021-06-05;16.6;23.8;10.5;-
Namsos Lufthavn;SN72580;2021-06-06;14.5;20.5;9;-
Namsos Lufthavn;SN72580;2021-06-07;14.3;17.4;12.4;-
Namsos Lufthavn;SN72580;2021-06-08;14.6;21.7;6.9;-
Namsos Lufthavn;SN72580;2021-06-09;16.1;23.5;8.3;-
Namsos Lufthavn;SN72580;2021-06-10;17.8;23.2;10.1;-
Namsos Lufthavn;SN72580;2021-06-11;16.5;23.1;13.6;-
Namsos Lufthavn;SN72580;2021-06-12;11.4;14.6;10.2;-
Namsos Lufthavn;SN72580;2021-06-13;9.6;11.5;8.3;-
Namsos Lufthavn;SN72580;2021-06-14;12;14.8;8.5;-
Namsos Lufthavn;SN72580;2021-06-15;8.8;12.4;6.9;-
Namsos Lufthavn;SN72580;2021-06-16;11.6;18.8;4.7;-
Namsos Lufthavn;SN72580;2021-06-17;14.1;18.5;11.8;-
Namsos Lufthavn;SN72580;2021-06-18;11.9;14.6;11.2;-
Namsos Lufthavn;SN72580;2021-06-19;11.5;19.8;8.2;-
Namsos Lufthavn;SN72580;2021-06-20;13.8;18.9;7;-
Namsos Lufthavn;SN72580;2021-06-21;13.7;18;12.4;-
Namsos Lufthavn;SN72580;2021-06-22;12.3;16.2;10.2;-
Namsos Lufthavn;SN72580;2021-06-23;13.4;19.3;7.2;-
Namsos Lufthavn;SN72580;2021-06-24;12.4;16.2;11;-
Namsos Lufthavn;SN72580;2021-06-25;11.7;14.8;10.1;-
Namsos Lufthavn;SN72580;2021-06-26;11.8;18.2;5;-
Namsos Lufthavn;SN72580;2021-06-27;12.3;13.8;9.8;-
Namsos Lufthavn;SN72580;2021-06-28;13;14.9;11.3;-
Namsos Lufthavn;SN72580;2021-06-29;10.7;13.4;10.1;-
Namsos Lufthavn;SN72580;2021-06-30;12.3;16.8;5.7;-
Namsos Lufthavn;SN72580;2021-07-01;17.4;26.2;6.3;-
Namsos Lufthavn;SN72580;2021-07-02;19.7;28.6;10.6;-
Namsos Lufthavn;SN72580;2021-07-03;22.5;32.3;11.9;-
Namsos Lufthavn;SN72580;2021-07-04;22.7;30.6;13.4;-
Namsos Lufthavn;SN72580;2021-07-05;23.4;29.9;17.1;-
Namsos Lufthavn;SN72580;2021-07-06;21.7;24.4;17.2;-
Namsos Lufthavn;SN72580;2021-07-07;19.6;24.6;17.7;-
Namsos Lufthavn;SN72580;2021-07-08;18.3;22.2;15.4;-
Namsos Lufthavn;SN72580;2021-07-09;19.7;26.4;11.7;-
Namsos Lufthavn;SN72580;2021-07-10;19.1;25.6;14.9;-
Namsos Lufthavn;SN72580;2021-07-11;17.3;21.5;15.8;-
Namsos Lufthavn;SN72580;2021-07-12;17.8;25;12.2;-
Namsos Lufthavn;SN72580;2021-07-13;16.4;20.2;12.4;-
Namsos Lufthavn;SN72580;2021-07-14;17.4;21.5;11;-
Namsos Lufthavn;SN72580;2021-07-15;15.7;21;13.7;-
Namsos Lufthavn;SN72580;2021-07-16;14.9;16.4;13.2;-
Namsos Lufthavn;SN72580;2021-07-17;13.7;15.8;12.9;-
Namsos Lufthavn;SN72580;2021-07-18;11.7;13.4;10.5;-
Namsos Lufthavn;SN72580;2021-07-19;11.6;12.3;11.2;-
Namsos Lufthavn;SN72580;2021-07-20;10.4;12.3;9.6;-
Namsos Lufthavn;SN72580;2021-07-21;11.7;13.5;9.1;-
Namsos Lufthavn;SN72580;2021-07-22;11.4;13.1;10.9;-
Namsos Lufthavn;SN72580;2021-07-23;11.8;13.7;9.9;-
Namsos Lufthavn;SN72580;2021-07-24;15.5;21.9;9.4;-
Namsos Lufthavn;SN72580;2021-07-25;17.2;22.9;12.6;-
Namsos Lufthavn;SN72580;2021-07-26;20.7;30.5;11.6;-
Namsos Lufthavn;SN72580;2021-07-27;23.4;28.7;16;-
Namsos Lufthavn;SN72580;2021-07-28;23.6;29.9;17.9;-
Namsos Lufthavn;SN72580;2021-07-29;19.5;27.6;15.1;-
Namsos Lufthavn;SN72580;2021-07-30;12.4;20.4;11.9;-
Namsos Lufthavn;SN72580;2021-07-31;12.4;16.1;10.4;-
Namsos Lufthavn;SN72580;2021-08-01;10.8;14.7;7.4;-
Namsos Lufthavn;SN72580;2021-08-02;10.2;13.9;5.9;-
Namsos Lufthavn;SN72580;2021-08-03;10.6;14.6;6.3;-
Namsos Lufthavn;SN72580;2021-08-04;11.6;17.6;4.9;-
Namsos Lufthavn;SN72580;2021-08-05;15.6;22.4;8.6;-
Namsos Lufthavn;SN72580;2021-08-06;18.6;25.3;11.3;-
Namsos Lufthavn;SN72580;2021-08-07;18.3;23.3;13.2;-
Namsos Lufthavn;SN72580;2021-08-08;16.1;21.3;12.2;-
Namsos Lufthavn;SN72580;2021-08-09;17.1;24.9;10.8;-
Namsos Lufthavn;SN72580;2021-08-10;14.4;20.9;9.7;-
Namsos Lufthavn;SN72580;2021-08-11;14.8;18.7;12.8;-
Namsos Lufthavn;SN72580;2021-08-12;16;21.6;12.3;-
Namsos Lufthavn;SN72580;2021-08-13;16;23;11.6;-
Namsos Lufthavn;SN72580;2021-08-14;15.1;17.6;14;-
Namsos Lufthavn;SN72580;2021-08-15;13.2;15.4;12.3;-
Namsos Lufthavn;SN72580;2021-08-16;12.7;15;11.3;-
Namsos Lufthavn;SN72580;2021-08-17;12.9;16.4;10.2;-
Namsos Lufthavn;SN72580;2021-08-18;12.3;15;8.4;-
Namsos Lufthavn;SN72580;2021-08-19;11.6;12.4;11.2;-
Namsos Lufthavn;SN72580;2021-08-20;11;11.9;10.5;-
Namsos Lufthavn;SN72580;2021-08-21;10.3;13.1;8.8;-
Namsos Lufthavn;SN72580;2021-08-22;9.9;13.2;7.7;-
Namsos Lufthavn;SN72580;2021-08-23;9.4;13.7;5.9;-
Namsos Lufthavn;SN72580;2021-08-24;10;13.2;6.3;-
Namsos Lufthavn;SN72580;2021-08-25;11.8;14.5;10.5;-
Namsos Lufthavn;SN72580;2021-08-26;11.3;18.5;3.6;-
Namsos Lufthavn;SN72580;2021-08-27;12.7;18.5;6.4;-
Namsos Lufthavn;SN72580;2021-08-28;12.3;19.9;6.3;-
Namsos Lufthavn;SN72580;2021-08-29;10.9;17.3;5.4;-
Namsos Lufthavn;SN72580;2021-08-30;11.7;15.6;6.8;-
Namsos Lufthavn;SN72580;2021-08-31;12.2;13.9;10.9;-
Namsos Lufthavn;SN72580;2021-09-01;11.5;13.8;10.6;-
Namsos Lufthavn;SN72580;2021-09-02;11.2;12.8;9.2;-
Namsos Lufthavn;SN72580;2021-09-03;8.2;11.5;6;-
Namsos Lufthavn;SN72580;2021-09-04;8.3;15;2.8;-
Namsos Lufthavn;SN72580;2021-09-05;8.4;13.9;2.7;-
Namsos Lufthavn;SN72580;2021-09-06;10.7;12.5;8.6;-
Namsos Lufthavn;SN72580;2021-09-07;13.2;14;12;-
Namsos Lufthavn;SN72580;2021-09-09;10.1;13.9;9.1;-
Namsos Lufthavn;SN72580;2021-09-10;9;13.5;3;-
Namsos Lufthavn;SN72580;2021-09-11;13.4;17.3;10.2;-
Namsos Lufthavn;SN72580;2021-09-12;10.8;14.2;9.1;-
Namsos Lufthavn;SN72580;2021-09-13;8.4;10.3;6.1;-
Namsos Lufthavn;SN72580;2021-09-14;8.9;12.3;7;-
Namsos Lufthavn;SN72580;2021-09-15;9.9;16;4;-
Namsos Lufthavn;SN72580;2021-09-16;11.6;15.6;7.8;-
Namsos Lufthavn;SN72580;2021-09-17;11;14.7;9.7;-
Namsos Lufthavn;SN72580;2021-09-18;10.2;14.6;5.9;-
Namsos Lufthavn;SN72580;2021-09-19;10.9;15.3;7.4;-
Namsos Lufthavn;SN72580;2021-09-20;9.6;14.2;5.6;-
Namsos Lufthavn;SN72580;2021-09-21;10.1;13.3;6.7;-
Namsos Lufthavn;SN72580;2021-09-22;11;13.3;9.1;-
Namsos Lufthavn;SN72580;2021-09-23;8.8;11.5;7.2;-
Namsos Lufthavn;SN72580;2021-09-24;7.5;9.9;5.4;-
Namsos Lufthavn;SN72580;2021-09-25;9.4;11;7.8;-
Namsos Lufthavn;SN72580;2021-09-26;11.2;13.9;7.6;-
Namsos Lufthavn;SN72580;2021-09-27;14.5;19.4;8.7;-
Namsos Lufthavn;SN72580;2021-09-28;11.8;16;9.9;-
Namsos Lufthavn;SN72580;2021-09-29;12.5;15;10.1;-
Namsos Lufthavn;SN72580;2021-09-30;12.1;13.8;7;-
Namsos Lufthavn;SN72580;2021-10-01;12.8;15;10.4;-
Namsos Lufthavn;SN72580;2021-10-02;14;16.5;11.4;-
Namsos Lufthavn;SN72580;2021-10-03;13.4;15.6;3;-
Namsos Lufthavn;SN72580;2021-10-04;14;17.7;12.5;-
Namsos Lufthavn;SN72580;2021-10-05;10.2;17;6.7;-
Namsos Lufthavn;SN72580;2021-10-06;8.1;11.4;4.6;-
Namsos Lufthavn;SN72580;2021-10-07;9;10.8;8;-
Namsos Lufthavn;SN72580;2021-10-08;9.7;12.7;6.5;-
Namsos Lufthavn;SN72580;2021-10-09;11.2;12.6;9.5;-
Namsos Lufthavn;SN72580;2021-10-10;9.9;12.3;8.3;-
Namsos Lufthavn;SN72580;2021-10-11;7.4;8.8;5.4;-
Namsos Lufthavn;SN72580;2021-10-12;5.7;7.6;4.3;-
Namsos Lufthavn;SN72580;2021-10-13;4.4;6.4;1.3;-
Namsos Lufthavn;SN72580;2021-10-14;7;10.1;3.7;-
Namsos Lufthavn;SN72580;2021-10-15;4.8;8.3;3.2;-
Namsos Lufthavn;SN72580;2021-10-16;3.5;6.1;1;-
Namsos Lufthavn;SN72580;2021-10-17;4.7;7.3;2.6;-
Namsos Lufthavn;SN72580;2021-10-18;2;6;0.1;-
Namsos Lufthavn;SN72580;2021-10-19;2.4;4;-0.7;-
Namsos Lufthavn;SN72580;2021-10-20;5;6.1;3;-
Namsos Lufthavn;SN72580;2021-10-21;5.7;7.4;3.6;-
Namsos Lufthavn;SN72580;2021-10-22;2.3;6.4;0.2;-
Namsos Lufthavn;SN72580;2021-10-23;1.5;4.2;-0.7;-
Namsos Lufthavn;SN72580;2021-10-24;4.3;5.6;2.1;-
Namsos Lufthavn;SN72580;2021-10-25;6.8;8.1;5;-
Namsos Lufthavn;SN72580;2021-10-26;6;8.2;4.8;-
Namsos Lufthavn;SN72580;2021-10-27;7.6;10.7;3.7;-
Namsos Lufthavn;SN72580;2021-10-28;8.8;11.3;7.4;-
Namsos Lufthavn;SN72580;2021-10-29;8.3;9.7;6.6;-
Namsos Lufthavn;SN72580;2021-10-30;7.9;11.7;5.3;-
Namsos Lufthavn;SN72580;2021-10-31;8.3;11.2;3.4;-
Namsos Lufthavn;SN72580;2021-11-01;8.7;11.6;5.1;-
Namsos Lufthavn;SN72580;2021-11-02;9.4;12;7.2;-
Namsos Lufthavn;SN72580;2021-11-03;4.4;8.9;2.2;-
Namsos Lufthavn;SN72580;2021-11-04;4.3;5.5;1;-
Namsos Lufthavn;SN72580;2021-11-05;4.7;6.9;3.4;-
Namsos Lufthavn;SN72580;2021-11-06;3;5.1;0.9;-
Namsos Lufthavn;SN72580;2021-11-07;-0.4;2;-1.8;-
Namsos Lufthavn;SN72580;2021-11-08;-2.8;-0.6;-4.7;-
Namsos Lufthavn;SN72580;2021-11-09;1.6;7.1;-3.9;-
Namsos Lufthavn;SN72580;2021-11-10;5.5;7;3;-
Namsos Lufthavn;SN72580;2021-11-11;4.6;7.3;2.8;-
Namsos Lufthavn;SN72580;2021-11-12;2.3;6.3;-0.2;-
Namsos Lufthavn;SN72580;2021-11-13;-0.9;1.3;-1.6;-
Namsos Lufthavn;SN72580;2021-11-14;-1.3;2;-5.6;-
Namsos Lufthavn;SN72580;2021-11-15;1.2;4.4;-0.1;-
Namsos Lufthavn;SN72580;2021-11-16;4;5;0.9;-
Namsos Lufthavn;SN72580;2021-11-17;4.6;6.7;3.4;-
Namsos Lufthavn;SN72580;2021-11-18;2.5;4.5;1.1;-
Namsos Lufthavn;SN72580;2021-11-19;2.2;3.7;0.4;-
Namsos Lufthavn;SN72580;2021-11-20;2.7;5.3;0.5;-
Namsos Lufthavn;SN72580;2021-11-21;-0.3;2.8;-2.1;-
Namsos Lufthavn;SN72580;2021-11-22;2;5.5;-2.3;-
Namsos Lufthavn;SN72580;2021-11-23;4.5;7.9;0.6;-
Namsos Lufthavn;SN72580;2021-11-24;2;6.5;0.8;-
Namsos Lufthavn;SN72580;2021-11-25;0.3;4.1;-1;-
Namsos Lufthavn;SN72580;2021-11-26;-2.7;-0.9;-3.5;-
Namsos Lufthavn;SN72580;2021-11-27;-5.1;-2.4;-7.6;-
Namsos Lufthavn;SN72580;2021-11-28;-9.7;-6.3;-11.2;-
Namsos Lufthavn;SN72580;2021-11-29;-7.8;-5.1;-12.6;-
Namsos Lufthavn;SN72580;2021-11-30;-6.3;-4;-7.9;-
Namsos Lufthavn;SN72580;2021-12-01;-7.6;1;-8.7;-
Namsos Lufthavn;SN72580;2021-12-02;-12;-7;-16.1;-
Namsos Lufthavn;SN72580;2021-12-03;-12.2;-5.5;-19.2;-
Namsos Lufthavn;SN72580;2021-12-04;-4.3;-3.4;-5.8;-
Namsos Lufthavn;SN72580;2021-12-05;-8.1;-4.9;-9.3;-
Namsos Lufthavn;SN72580;2021-12-06;-9.7;-9;-10.5;-
Namsos Lufthavn;SN72580;2021-12-07;-7.4;-6.1;-9.9;-
Namsos Lufthavn;SN72580;2021-12-08;-5.5;-4.5;-7.6;-
Namsos Lufthavn;SN72580;2021-12-09;-0.7;0.4;-5.2;-
Namsos Lufthavn;SN72580;2021-12-10;-1.7;1.3;-4.1;-
Namsos Lufthavn;SN72580;2021-12-11;1.5;2.7;-5.2;-
Namsos Lufthavn;SN72580;2021-12-12;0.4;2.7;-1.8;-
Namsos Lufthavn;SN72580;2021-12-13;1.7;4.2;0.1;-
Namsos Lufthavn;SN72580;2021-12-14;3.6;5.3;-0.7;-
Namsos Lufthavn;SN72580;2021-12-15;5.8;7.3;2.1;-
Namsos Lufthavn;SN72580;2021-12-16;5.4;6.3;3.5;-
Namsos Lufthavn;SN72580;2021-12-17;5.1;7.6;1.7;-
Namsos Lufthavn;SN72580;2021-12-18;5.7;8.3;2.6;-
Namsos Lufthavn;SN72580;2021-12-19;3.5;5.3;1.6;-
Namsos Lufthavn;SN72580;2021-12-20;-1.2;4.7;-2.2;-
Namsos Lufthavn;SN72580;2021-12-21;-2.7;-0.9;-3.6;-
Namsos Lufthavn;SN72580;2021-12-22;-4;-3.5;-4.4;-
Namsos Lufthavn;SN72580;2021-12-23;-3.3;2.9;-7.3;-
Namsos Lufthavn;SN72580;2021-12-24;-10.7;-7.1;-15.6;-
Namsos Lufthavn;SN72580;2021-12-25;-2.1;0.1;-9.7;-
Namsos Lufthavn;SN72580;2021-12-26;-4;-0.6;-5;-
Namsos Lufthavn;SN72580;2021-12-27;-4.5;-2.8;-6.6;-
Namsos Lufthavn;SN72580;2021-12-28;-6.6;-3.2;-7.4;-
Namsos Lufthavn;SN72580;2021-12-29;-5.8;-2.4;-11;-
Namsos Lufthavn;SN72580;2021-12-30;-3.4;-0.8;-5.2;-
Namsos Lufthavn;SN72580;2021-12-31;-0.3;3;-5.1;-
Namsos Lufthavn;SN72580;2022-01-01;-4;1.2;-7.5;-
Namsos Lufthavn;SN72580;2022-01-02;-0.1;0.7;-3.3;-
Namsos Lufthavn;SN72580;2022-01-03;0.6;3.9;0;-
Namsos Lufthavn;SN72580;2022-01-04;-2.5;0.4;-3.5;-
Namsos Lufthavn;SN72580;2022-01-05;-5.8;-2.1;-10.4;-
Namsos Lufthavn;SN72580;2022-01-06;-6.8;-1.7;-10.2;-
Namsos Lufthavn;SN72580;2022-01-07;-5.8;-4.5;-10.3;-
Namsos Lufthavn;SN72580;2022-01-08;-4.1;-3.6;-5.6;-
Namsos Lufthavn;SN72580;2022-01-09;-3.4;-2.1;-6.8;-
Namsos Lufthavn;SN72580;2022-01-10;-5.8;-2.6;-8.2;-
Namsos Lufthavn;SN72580;2022-01-11;0.5;4.7;-6.8;-
Namsos Lufthavn;SN72580;2022-01-12;5.7;8.3;2.3;-
Namsos Lufthavn;SN72580;2022-01-13;5.1;8.8;3.7;-
Namsos Lufthavn;SN72580;2022-01-14;3;5.3;0.7;-
Namsos Lufthavn;SN72580;2022-01-15;2.6;5;0.8;-
Namsos Lufthavn;SN72580;2022-01-16;1.6;5.2;-0.9;-
Namsos Lufthavn;SN72580;2022-01-17;1.2;4.1;-1.2;-
Namsos Lufthavn;SN72580;2022-01-18;4.5;7.1;-0.4;-
Namsos Lufthavn;SN72580;2022-01-19;1.8;7.1;-2.1;-
Namsos Lufthavn;SN72580;2022-01-20;-0.6;1.6;-3.4;-
Namsos Lufthavn;SN72580;2022-01-21;-2.6;0.5;-4.9;-
Namsos Lufthavn;SN72580;2022-01-22;1.3;7.1;-5.3;-
Namsos Lufthavn;SN72580;2022-01-23;7.2;8.8;5.6;-
Namsos Lufthavn;SN72580;2022-01-24;2.7;8.7;0.6;-
Namsos Lufthavn;SN72580;2022-01-25;-0.3;1.6;-1.4;-
Namsos Lufthavn;SN72580;2022-01-26;2.2;3.6;-0.7;-
Namsos Lufthavn;SN72580;2022-01-27;1.8;3.8;0.5;-
Namsos Lufthavn;SN72580;2022-01-28;0.7;3.3;-1.5;-
Namsos Lufthavn;SN72580;2022-01-29;1.5;3.8;0.4;-
Namsos Lufthavn;SN72580;2022-01-30;0.9;3;-1.2;-
Namsos Lufthavn;SN72580;2022-01-31;-3.5;0.6;-4.9;-
Namsos Lufthavn;SN72580;2022-02-01;-6.1;-3.2;-7.6;-
Namsos Lufthavn;SN72580;2022-02-02;-7.3;-6.1;-9;-
Namsos Lufthavn;SN72580;2022-02-03;-5.8;-3.6;-7.8;-
Namsos Lufthavn;SN72580;2022-02-04;0;2.3;-5.2;-
Namsos Lufthavn;SN72580;2022-02-05;1.1;3.4;0.1;-
Namsos Lufthavn;SN72580;2022-02-06;0.1;2.4;-1.6;-
Namsos Lufthavn;SN72580;2022-02-07;-0.2;4;-3.8;-
Namsos Lufthavn;SN72580;2022-02-08;1.9;3.6;-2.5;-
Namsos Lufthavn;SN72580;2022-02-09;1.4;2.7;0.3;-
Namsos Lufthavn;SN72580;2022-02-10;0.8;2.8;-0.5;-
Namsos Lufthavn;SN72580;2022-02-11;-0.9;0.3;-2.8;-
Namsos Lufthavn;SN72580;2022-02-12;0.3;1.6;-0.6;-
Namsos Lufthavn;SN72580;2022-02-13;1.5;4.2;-0.6;-
Namsos Lufthavn;SN72580;2022-02-14;-4.5;1.2;-6.9;-
Namsos Lufthavn;SN72580;2022-02-15;-3.6;-2.8;-8.5;-
Namsos Lufthavn;SN72580;2022-02-16;-2.4;-0.9;-3.4;-
Namsos Lufthavn;SN72580;2022-02-17;-3.8;-1.5;-5.9;-
Namsos Lufthavn;SN72580;2022-02-18;-7.3;-4.4;-10;-
Namsos Lufthavn;SN72580;2022-02-19;-2.5;2.1;-6.3;-
Namsos Lufthavn;SN72580;2022-02-20;-1;1;-3.4;-
Namsos Lufthavn;SN72580;2022-02-21;-3.8;-0.5;-6.5;-
Namsos Lufthavn;SN72580;2022-02-22;-7.1;-3.7;-11.4;-
Namsos Lufthavn;SN72580;2022-02-23;1.2;4.5;-3.8;-
Namsos Lufthavn;SN72580;2022-02-24;1.5;5.2;0.3;-
Namsos Lufthavn;SN72580;2022-02-25;-0.3;3.4;-1.7;-
Namsos Lufthavn;SN72580;2022-02-26;-1.2;1.7;-4.4;-
Namsos Lufthavn;SN72580;2022-02-27;0.2;6.7;-5;-
Namsos Lufthavn;SN72580;2022-02-28;1.3;6.2;-3.4;-
Namsos Lufthavn;SN72580;2022-03-01;3.4;5.1;1.7;-
Namsos Lufthavn;SN72580;2022-03-02;3.8;5.3;2.1;-
Namsos Lufthavn;SN72580;2022-03-03;0.5;3.5;-1.4;-
Namsos Lufthavn;SN72580;2022-03-04;-1.6;1;-5.1;-
