Date;Time;LEVEL;TEMPERATURE;Station_ID
2020-06-12;00:01:00;-0.2662;8.048;HM1
2020-06-12;01:01:00;-0.2652;8.053;HM1
2020-06-12;02:01:00;-0.264;8.057;HM1
2020-06-12;03:01:00;-0.263;8.062;HM1
2020-06-12;04:01:00;-0.2613;8.069;HM1
2020-06-12;05:01:00;-0.259;8.08;HM1
2020-06-12;06:01:00;-0.2648;8.092;HM1
2020-06-12;07:01:00;-0.2676;8.106;HM1
2020-06-12;08:01:00;-0.2663;8.121;HM1
2020-06-12;09:01:00;-0.2637;8.132;HM1
2020-06-12;10:01:00;-0.2616;8.145;HM1
2020-06-12;11:01:00;-0.2539;8.157;HM1
2020-06-12;12:01:00;-0.2343;8.169;HM1
2020-06-12;13:01:00;-0.2316;8.18;HM1
2020-06-12;14:01:00;-0.2295;8.192;HM1
2020-06-12;15:01:00;-0.2335;8.204;HM1
2020-06-12;16:01:00;-0.2321;8.214;HM1
2020-06-12;17:01:00;-0.2315;8.225;HM1
2020-06-12;18:01:00;-0.2301;8.232;HM1
2020-06-12;19:01:00;-0.2293;8.239;HM1
2020-06-12;20:01:00;-0.2273;8.245;HM1
2020-06-12;21:01:00;-0.2265;8.25;HM1
2020-06-12;22:01:00;-0.2268;8.246;HM1
2020-06-12;23:01:00;-0.2181;8.251;HM1
2020-06-13;00:01:00;-0.2189;8.256;HM1
2020-06-13;01:01:00;-0.2192;8.262;HM1
2020-06-13;02:01:00;-0.2196;8.27;HM1
2020-06-13;03:01:00;-0.2195;8.277;HM1
2020-06-13;04:01:00;-0.2198;8.29;HM1
2020-06-13;05:01:00;-0.2192;8.303;HM1
2020-06-13;06:01:00;-0.2174;8.315;HM1
2020-06-13;07:01:00;-0.2186;8.329;HM1
2020-06-13;08:01:00;-0.2214;8.342;HM1
2020-06-13;09:01:00;-0.2208;8.356;HM1
2020-06-13;10:01:00;-0.2196;8.371;HM1
2020-06-13;11:01:00;-0.2192;8.385;HM1
2020-06-13;12:01:00;-0.2174;8.403;HM1
2020-06-13;13:01:00;-0.2147;8.417;HM1
2020-06-13;14:01:00;-0.2131;8.432;HM1
2020-06-13;15:01:00;-0.2114;8.446;HM1
2020-06-13;16:01:00;-0.2103;8.462;HM1
2020-06-13;17:01:00;-0.209;8.479;HM1
2020-06-13;18:01:00;-0.2074;8.495;HM1
2020-06-13;19:01:00;-0.2063;8.508;HM1
2020-06-13;20:01:00;-0.2055;8.516;HM1
2020-06-13;21:01:00;-0.1953;8.528;HM1
2020-06-13;22:01:00;-0.1969;8.532;HM1
2020-06-13;23:01:00;-0.1985;8.542;HM1
2020-06-14;00:01:00;-0.2008;8.553;HM1
2020-06-14;01:01:00;-0.2021;8.564;HM1
2020-06-14;02:01:00;-0.2027;8.575;HM1
2020-06-14;03:01:00;-0.203;8.587;HM1
2020-06-14;04:01:00;-0.2037;8.6;HM1
2020-06-14;05:01:00;-0.2034;8.617;HM1
2020-06-14;06:01:00;-0.2035;8.635;HM1
2020-06-14;07:01:00;-0.2027;8.652;HM1
