Date;Time;LEVEL;TEMPERATURE;Station_ID
2020-06-16;17:01:00;-0.3727;4.223;VSM1
2020-06-16;18:01:00;-0.3712;4.226;VSM1
2020-06-16;19:01:00;-0.371;4.23;VSM1
2020-06-16;20:01:00;-0.3706;4.234;VSM1
2020-06-16;21:01:00;-0.3714;4.237;VSM1
2020-06-16;22:01:00;-0.3794;4.24;VSM1
2020-06-16;23:01:00;-0.3771;4.245;VSM1
2020-06-17;00:01:00;-0.3763;4.248;VSM1
2020-06-17;01:01:00;-0.3749;4.252;VSM1
2020-06-17;02:01:00;-0.3748;4.256;VSM1
2020-06-17;03:01:00;-0.3752;4.26;VSM1
2020-06-17;04:01:00;-0.3749;4.263;VSM1
2020-06-17;05:01:00;-0.3763;4.268;VSM1
2020-06-17;06:01:00;-0.3847;4.273;VSM1
2020-06-17;07:01:00;-0.385;4.278;VSM1
2020-06-17;08:01:00;-0.38;4.281;VSM1
2020-06-17;09:01:00;-0.378;4.286;VSM1
2020-06-17;10:01:00;-0.377;4.29;VSM1
2020-06-17;11:01:00;-0.3777;4.295;VSM1
2020-06-17;12:01:00;-0.3786;4.298;VSM1
2020-06-17;13:01:00;-0.3807;4.301;VSM1
2020-06-17;14:01:00;-0.3795;4.306;VSM1
2020-06-17;15:01:00;-0.3765;4.311;VSM1
2020-06-17;16:01:00;-0.3767;4.315;VSM1
2020-06-17;17:01:00;-0.3757;4.319;VSM1
2020-06-17;18:01:00;-0.3769;4.323;VSM1
2020-06-17;19:01:00;-0.382;4.326;VSM1
2020-06-17;20:01:00;-0.3809;4.332;VSM1
2020-06-17;21:01:00;-0.379;4.335;VSM1
2020-06-17;22:01:00;-0.379;4.339;VSM1
2020-06-17;23:01:00;-0.3803;4.342;VSM1
2020-06-18;00:01:00;-0.3824;4.346;VSM1
2020-06-18;01:01:00;-0.3837;4.35;VSM1
2020-06-18;02:01:00;-0.3841;4.354;VSM1
2020-06-18;03:01:00;-0.3847;4.358;VSM1
2020-06-18;04:01:00;-0.3866;4.362;VSM1
2020-06-18;05:01:00;-0.3929;4.367;VSM1
2020-06-18;06:01:00;-0.3901;4.373;VSM1
2020-06-18;07:01:00;-0.3922;4.377;VSM1
2020-06-18;08:01:00;-0.393;4.38;VSM1
2020-06-18;09:01:00;-0.3936;4.385;VSM1
2020-06-18;10:01:00;-0.3925;4.389;VSM1
2020-06-18;11:01:00;-0.3916;4.394;VSM1
2020-06-18;12:01:00;-0.394;4.398;VSM1
2020-06-18;13:01:00;-0.3908;4.403;VSM1
2020-06-18;14:01:00;-0.3924;4.408;VSM1
2020-06-18;15:01:00;-0.3924;4.412;VSM1
2020-06-18;16:01:00;-0.3929;4.416;VSM1
2020-06-18;17:01:00;-0.3935;4.421;VSM1
2020-06-18;18:01:00;-0.3954;4.426;VSM1
2020-06-18;19:01:00;-0.3961;4.429;VSM1
2020-06-18;20:01:00;-0.3969;4.434;VSM1
2020-06-18;21:01:00;-0.4064;4.438;VSM1
2020-06-18;22:01:00;-0.4055;4.441;VSM1
2020-06-18;23:01:00;-0.4068;4.446;VSM1
2020-06-19;00:01:00;-0.4057;4.45;VSM1
2020-06-19;01:01:00;-0.4051;4.538;VSM1
2020-06-19;02:01:00;-0.4073;4.462;VSM1
2020-06-19;03:01:00;-0.4086;4.466;VSM1
2020-06-19;04:01:00;-0.4067;4.47;VSM1
2020-06-19;05:01:00;-0.407;4.474;VSM1
2020-06-19;06:01:00;-0.4067;4.478;VSM1
2020-06-19;07:01:00;-0.4061;4.482;VSM1
2020-06-19;08:01:00;-0.4038;4.487;VSM1
2020-06-19;09:01:00;-0.4071;4.491;VSM1
2020-06-19;10:01:00;-0.4058;4.497;VSM1
2020-06-19;11:01:00;-0.4107;4.502;VSM1
2020-06-19;12:01:00;-0.4099;4.506;VSM1
2020-06-19;13:01:00;-0.4038;4.51;VSM1
2020-06-19;14:01:00;-0.403;4.515;VSM1
2020-06-19;15:01:00;-0.4019;4.52;VSM1
2020-06-19;16:01:00;-0.4018;4.525;VSM1
2020-06-19;17:01:00;-0.4102;4.53;VSM1
2020-06-19;18:01:00;-0.4062;4.534;VSM1
2020-06-19;19:01:00;-0.404;4.539;VSM1
2020-06-19;20:01:00;-0.4031;4.543;VSM1
2020-06-19;21:01:00;-0.4038;4.547;VSM1
2020-06-19;22:01:00;-0.4024;4.55;VSM1
2020-06-19;23:01:00;-0.403;4.555;VSM1
2020-06-20;00:01:00;-0.4044;4.559;VSM1
2020-06-20;01:01:00;-0.4052;4.564;VSM1
2020-06-20;02:01:00;-0.4054;4.568;VSM1
2020-06-20;03:01:00;-0.4053;4.573;VSM1
2020-06-20;04:01:00;-0.4118;4.577;VSM1
2020-06-20;05:01:00;-0.4105;4.582;VSM1
2020-06-20;06:01:00;-0.4087;4.587;VSM1
2020-06-20;07:01:00;-0.409;4.593;VSM1
2020-06-20;08:01:00;-0.4094;4.598;VSM1
2020-06-20;09:01:00;-0.4093;4.603;VSM1
2020-06-20;10:01:00;-0.409;4.609;VSM1
2020-06-20;11:01:00;-0.4084;4.613;VSM1
2020-06-20;12:01:00;-0.4105;4.618;VSM1
2020-06-20;13:01:00;-0.4089;4.624;VSM1
2020-06-20;14:01:00;-0.4173;4.628;VSM1
2020-06-20;15:01:00;-0.4152;4.633;VSM1
2020-06-20;16:01:00;-0.4156;4.639;VSM1
2020-06-20;17:01:00;-0.4154;4.644;VSM1
2020-06-20;18:01:00;-0.4145;4.648;VSM1
2020-06-20;19:01:00;-0.4141;4.653;VSM1
2020-06-20;20:01:00;-0.4141;4.657;VSM1
2020-06-20;21:01:00;-0.4144;4.661;VSM1
2020-06-20;22:01:00;-0.4152;4.666;VSM1
2020-06-20;23:01:00;-0.4165;4.67;VSM1
2020-06-21;00:01:00;-0.4184;4.674;VSM1
2020-06-21;01:01:00;-0.419;4.679;VSM1
2020-06-21;02:01:00;-0.4197;4.683;VSM1
2020-06-21;03:01:00;-0.4204;4.689;VSM1
2020-06-21;04:01:00;-0.4215;4.694;VSM1
2020-06-21;05:01:00;-0.4278;4.7;VSM1
2020-06-21;06:01:00;-0.4246;4.705;VSM1
2020-06-21;07:01:00;-0.4251;4.711;VSM1
2020-06-21;08:01:00;-0.4248;4.715;VSM1
2020-06-21;09:01:00;-0.4232;4.721;VSM1
2020-06-21;10:01:00;-0.4217;4.726;VSM1
2020-06-21;11:01:00;-0.4214;4.731;VSM1
2020-06-21;12:01:00;-0.4221;4.735;VSM1
2020-06-21;13:01:00;-0.4245;4.741;VSM1
2020-06-21;14:01:00;-0.4224;4.746;VSM1
2020-06-21;15:01:00;-0.4187;4.75;VSM1
2020-06-21;16:01:00;-0.4193;4.757;VSM1
2020-06-21;17:01:00;-0.42;4.761;VSM1
2020-06-21;18:01:00;-0.4267;4.767;VSM1
2020-06-21;19:01:00;-0.4224;4.771;VSM1
2020-06-21;20:01:00;-0.4221;4.775;VSM1
2020-06-21;21:01:00;-0.4214;4.78;VSM1
2020-06-21;22:01:00;-0.4205;4.784;VSM1
2020-06-21;23:01:00;-0.4202;4.789;VSM1
2020-06-22;00:01:00;-0.4199;4.794;VSM1
2020-06-22;01:01:00;-0.4203;4.799;VSM1
2020-06-22;02:01:00;-0.4222;4.804;VSM1
2020-06-22;03:01:00;-0.4226;4.809;VSM1
2020-06-22;04:01:00;-0.4205;4.814;VSM1
2020-06-22;05:01:00;-0.4272;4.819;VSM1
2020-06-22;06:01:00;-0.4251;4.827;VSM1
2020-06-22;07:01:00;-0.4249;4.832;VSM1
2020-06-22;08:01:00;-0.4245;4.836;VSM1
2020-06-22;09:01:00;-0.4231;4.843;VSM1
2020-06-22;10:01:00;-0.4216;4.847;VSM1
2020-06-22;11:01:00;-0.4213;4.854;VSM1
2020-06-22;12:01:00;-0.4257;4.858;VSM1
2020-06-22;13:01:00;-0.4247;4.863;VSM1
2020-06-22;14:01:00;-0.4286;4.87;VSM1
2020-06-22;15:01:00;-0.4307;4.874;VSM1
2020-06-22;16:01:00;-0.4322;4.879;VSM1
2020-06-22;17:01:00;-0.4343;4.884;VSM1
2020-06-22;18:01:00;-0.4379;4.89;VSM1
2020-06-22;19:01:00;-0.441;4.894;VSM1
2020-06-22;20:01:00;-0.4437;4.899;VSM1
2020-06-22;21:01:00;-0.4458;4.904;VSM1
2020-06-22;22:01:00;-0.4471;4.91;VSM1
2020-06-22;23:01:00;-0.4479;4.915;VSM1
2020-06-23;00:01:00;-0.4496;4.92;VSM1
2020-06-23;01:01:00;-0.447;4.926;VSM1
2020-06-23;02:01:00;-0.4479;4.931;VSM1
2020-06-23;03:01:00;-0.4516;4.937;VSM1
2020-06-23;04:01:00;-0.4507;4.942;VSM1
2020-06-23;05:01:00;-0.4509;4.947;VSM1
2020-06-23;06:01:00;-0.4494;4.953;VSM1
2020-06-23;07:01:00;-0.4474;4.96;VSM1
2020-06-23;08:01:00;-0.4463;4.965;VSM1
2020-06-23;09:01:00;-0.4468;4.97;VSM1
2020-06-23;10:01:00;-0.4452;4.976;VSM1
2020-06-23;11:01:00;-0.4442;4.981;VSM1
2020-06-23;12:01:00;-0.454;4.987;VSM1
2020-06-23;13:01:00;-0.4498;4.993;VSM1
2020-06-23;14:01:00;-0.4503;4.997;VSM1
2020-06-23;15:01:00;-0.4524;5.002;VSM1
2020-06-23;16:01:00;-0.4538;5.009;VSM1
2020-06-23;17:01:00;-0.4606;5.014;VSM1
2020-06-23;18:01:00;-0.4652;5.02;VSM1
2020-06-23;19:01:00;-0.469;5.024;VSM1
2020-06-23;20:01:00;-0.4711;5.03;VSM1
2020-06-23;21:01:00;-0.4732;5.035;VSM1
