Date;Time;LEVEL;TEMPERATURE;Station_ID
2020-06-22;06:01:00;0.0205;6.486;HM2
2020-06-22;07:01:00;0.0213;6.496;HM2
2020-06-22;08:01:00;0.0216;6.503;HM2
2020-06-22;09:01:00;0.0204;6.507;HM2
2020-06-22;10:01:00;0.0198;6.514;HM2
2020-06-22;11:01:00;0.0169;6.521;HM2
2020-06-22;12:01:00;0.0136;6.528;HM2
2020-06-22;13:01:00;0.0108;6.535;HM2
2020-06-22;14:01:00;0.0084;6.54;HM2
2020-06-22;15:01:00;0.0071;6.546;HM2
2020-06-22;16:01:00;0.0063;6.552;HM2
2020-06-22;17:01:00;0.0064;6.559;HM2
2020-06-22;18:01:00;0.0052;6.566;HM2
2020-06-22;19:01:00;0.0052;6.573;HM2
2020-06-22;20:01:00;0.0052;6.579;HM2
2020-06-22;21:01:00;0.0052;6.585;HM2
2020-06-22;22:01:00;0.0056;6.592;HM2
2020-06-22;23:01:00;0.0071;6.599;HM2
2020-06-23;00:01:00;0.0052;6.604;HM2
2020-06-23;01:01:00;0.0049;6.61;HM2
2020-06-23;02:01:00;0.0039;6.617;HM2
2020-06-23;03:01:00;0.0037;6.623;HM2
2020-06-23;04:01:00;0.0042;6.629;HM2
2020-06-23;05:01:00;0.0041;6.638;HM2
2020-06-23;06:01:00;0.0083;6.647;HM2
2020-06-23;07:01:00;0.0097;6.655;HM2
2020-06-23;08:01:00;0.0106;6.663;HM2
2020-06-23;09:01:00;0.0121;6.67;HM2
2020-06-23;10:01:00;0.0133;6.678;HM2
2020-06-23;11:01:00;0.0135;6.686;HM2
2020-06-23;12:01:00;0.0143;6.694;HM2
2020-06-23;13:01:00;0.0128;6.701;HM2
2020-06-23;14:01:00;0.0099;6.709;HM2
2020-06-23;15:01:00;0.0046;6.716;HM2
2020-06-23;16:01:00;0.0007;6.724;HM2
2020-06-23;17:01:00;-0.0036;6.726;HM2
2020-06-23;18:01:00;-0.0075;6.732;HM2
2020-06-23;19:01:00;-0.0111;6.738;HM2
2020-06-23;20:01:00;-0.0128;6.744;HM2
2020-06-23;21:01:00;-0.0132;6.75;HM2
2020-06-23;22:01:00;-0.0142;6.757;HM2
2020-06-23;23:01:00;-0.015;6.763;HM2
2020-06-24;00:01:00;-0.0148;6.77;HM2
2020-06-24;01:01:00;-0.0149;6.775;HM2
2020-06-24;02:01:00;-0.0146;6.782;HM2
2020-06-24;03:01:00;-0.0146;6.789;HM2
2020-06-24;04:01:00;-0.015;6.796;HM2
2020-06-24;05:01:00;-0.0149;6.805;HM2
2020-06-24;06:01:00;-0.0144;6.811;HM2
2020-06-24;07:01:00;-0.0141;6.819;HM2
2020-06-24;08:01:00;-0.0135;6.827;HM2
2020-06-24;09:01:00;-0.0137;6.835;HM2
2020-06-24;10:01:00;-0.0134;6.844;HM2
2020-06-24;11:01:00;-0.0134;6.852;HM2
2020-06-24;12:01:00;-0.0147;6.86;HM2
2020-06-24;13:01:00;-0.0155;6.866;HM2
2020-06-24;14:01:00;-0.0166;6.874;HM2
2020-06-24;15:01:00;-0.0183;6.883;HM2
2020-06-24;16:01:00;-0.0188;6.891;HM2
2020-06-24;17:01:00;-0.0196;6.897;HM2
2020-06-24;18:01:00;-0.0203;6.905;HM2
2020-06-24;19:01:00;-0.0199;6.912;HM2
2020-06-24;20:01:00;-0.0197;6.918;HM2
2020-06-24;21:01:00;-0.0195;6.921;HM2
2020-06-24;22:01:00;-0.0188;6.922;HM2
2020-06-24;23:01:00;-0.019;6.927;HM2
2020-06-25;00:01:00;-0.0197;6.932;HM2
2020-06-25;01:01:00;-0.0203;6.938;HM2
2020-06-25;02:01:00;-0.0241;6.944;HM2
2020-06-25;03:01:00;-0.0236;6.95;HM2
2020-06-25;04:01:00;-0.0236;6.956;HM2
2020-06-25;05:01:00;-0.0232;6.964;HM2
2020-06-25;06:01:00;-0.0236;6.971;HM2
2020-06-25;07:01:00;-0.0237;6.98;HM2
2020-06-25;08:01:00;-0.0241;6.99;HM2
2020-06-25;09:01:00;-0.0236;6.994;HM2
2020-06-25;10:01:00;-0.0229;7.004;HM2
2020-06-25;11:01:00;-0.0226;7.011;HM2
2020-06-25;12:01:00;-0.0231;7.017;HM2
2020-06-25;13:01:00;-0.0228;7.024;HM2
2020-06-25;14:01:00;-0.0239;7.032;HM2
2020-06-25;15:01:00;-0.025;7.04;HM2
2020-06-25;16:01:00;-0.0252;7.047;HM2
2020-06-25;17:01:00;-0.0251;7.055;HM2
2020-06-25;18:01:00;-0.0257;7.061;HM2
2020-06-25;19:01:00;-0.0247;7.066;HM2
2020-06-25;20:01:00;-0.0239;7.073;HM2
2020-06-25;21:01:00;-0.023;7.078;HM2
2020-06-25;22:01:00;-0.0213;7.076;HM2
2020-06-25;23:01:00;-0.0219;7.08;HM2
2020-06-26;00:01:00;-0.0224;7.085;HM2
2020-06-26;01:01:00;-0.0197;7.09;HM2
2020-06-26;02:01:00;-0.017;7.096;HM2
2020-06-26;03:01:00;-0.0152;7.102;HM2
2020-06-26;04:01:00;-0.0137;7.108;HM2
2020-06-26;05:01:00;-0.013;7.117;HM2
2020-06-26;06:01:00;-0.0128;7.122;HM2
2020-06-26;07:01:00;-0.0121;7.131;HM2
2020-06-26;08:01:00;-0.0118;7.14;HM2
2020-06-26;09:01:00;-0.0122;7.15;HM2
2020-06-26;10:01:00;-0.0126;7.156;HM2
2020-06-26;11:01:00;-0.0127;7.163;HM2
